studentID,s-sID,pre1,post1,pre1.cgm,pre1.cwc,pre2.m,post2.m,schoolID,time2,ratio2,n
375,75,57,155,7.21,4.59,52.41,136.8,4,5.44,2.92,100
376,76,49,132,-0.79,-3.41,52.41,136.8,4,5.44,2.92,100
377,77,53,148,3.21,0.59,52.41,136.8,4,5.44,2.92,100
378,78,47,112,-2.79,-5.41,52.41,136.8,4,5.44,2.92,100
379,79,46,117,-3.79,-6.41,52.41,136.8,4,5.44,2.92,100
380,80,51,120,1.21,-1.41,52.41,136.8,4,5.44,2.92,100
381,81,61,144,11.21,8.59,52.41,136.8,4,5.44,2.92,100
382,82,50,147,0.21,-2.41,52.41,136.8,4,5.44,2.92,100
383,83,48,114,-1.79,-4.41,52.41,136.8,4,5.44,2.92,100
384,84,41,108,-8.79,-11.41,52.41,136.8,4,5.44,2.92,100
385,85,44,123,-5.79,-8.41,52.41,136.8,4,5.44,2.92,100
386,86,43,123,-6.79,-9.41,52.41,136.8,4,5.44,2.92,100
387,87,46,131,-3.79,-6.41,52.41,136.8,4,5.44,2.92,100
388,88,44,121,-5.79,-8.41,52.41,136.8,4,5.44,2.92,100
389,89,54,131,4.21,1.59,52.41,136.8,4,5.44,2.92,100
390,90,50,135,0.21,-2.41,52.41,136.8,4,5.44,2.92,100
391,91,43,118,-6.79,-9.41,52.41,136.8,4,5.44,2.92,100
392,92,46,124,-3.79,-6.41,52.41,136.8,4,5.44,2.92,100
393,93,53,140,3.21,0.59,52.41,136.8,4,5.44,2.92,100
394,94,56,146,6.21,3.59,52.41,136.8,4,5.44,2.92,100
395,95,57,156,7.21,4.59,52.41,136.8,4,5.44,2.92,100
396,96,51,136,1.21,-1.41,52.41,136.8,4,5.44,2.92,100
397,97,68,156,18.21,15.59,52.41,136.8,4,5.44,2.92,100
398,98,48,139,-1.79,-4.41,52.41,136.8,4,5.44,2.92,100
399,99,59,152,9.21,6.59,52.41,136.8,4,5.44,2.92,100
400,100,50,145,0.21,-2.41,52.41,136.8,4,5.44,2.92,100
401,1,41,136,-8.79,-5.84,46.84,134.47,5,4.64,7.57,100
402,2,56,143,6.21,9.16,46.84,134.47,5,4.64,7.57,100
403,3,38,130,-11.79,-8.84,46.84,134.47,5,4.64,7.57,100
404,4,47,137,-2.79,0.16,46.84,134.47,5,4.64,7.57,100
405,5,59,155,9.21,12.16,46.84,134.47,5,4.64,7.57,100
406,6,42,118,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
407,7,43,117,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
408,8,42,130,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
409,9,45,137,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
410,10,48,134,-1.79,1.16,46.84,134.47,5,4.64,7.57,100
411,11,55,142,5.21,8.16,46.84,134.47,5,4.64,7.57,100
412,12,41,127,-8.79,-5.84,46.84,134.47,5,4.64,7.57,100
413,13,39,132,-10.79,-7.84,46.84,134.47,5,4.64,7.57,100
414,14,46,135,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
415,15,39,127,-10.79,-7.84,46.84,134.47,5,4.64,7.57,100
416,16,46,145,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
417,17,42,125,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
418,18,31,104,-18.79,-15.84,46.84,134.47,5,4.64,7.57,100
419,19,48,126,-1.79,1.16,46.84,134.47,5,4.64,7.57,100
420,20,45,126,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
421,21,53,132,3.21,6.16,46.84,134.47,5,4.64,7.57,100
422,22,53,147,3.21,6.16,46.84,134.47,5,4.64,7.57,100
423,23,57,150,7.21,10.16,46.84,134.47,5,4.64,7.57,100
424,24,52,144,2.21,5.16,46.84,134.47,5,4.64,7.57,100
425,25,52,130,2.21,5.16,46.84,134.47,5,4.64,7.57,100
426,26,45,139,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
427,27,57,152,7.21,10.16,46.84,134.47,5,4.64,7.57,100
428,28,57,146,7.21,10.16,46.84,134.47,5,4.64,7.57,100
429,29,42,131,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
430,30,41,120,-8.79,-5.84,46.84,134.47,5,4.64,7.57,100
431,31,49,152,-0.79,2.16,46.84,134.47,5,4.64,7.57,100
432,32,54,143,4.21,7.16,46.84,134.47,5,4.64,7.57,100
433,33,62,159,12.21,15.16,46.84,134.47,5,4.64,7.57,100
434,34,55,146,5.21,8.16,46.84,134.47,5,4.64,7.57,100
435,35,57,144,7.21,10.16,46.84,134.47,5,4.64,7.57,100
436,36,53,131,3.21,6.16,46.84,134.47,5,4.64,7.57,100
437,37,40,132,-9.79,-6.84,46.84,134.47,5,4.64,7.57,100
438,38,33,129,-16.79,-13.84,46.84,134.47,5,4.64,7.57,100
439,39,34,99,-15.79,-12.84,46.84,134.47,5,4.64,7.57,100
440,40,46,138,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
441,41,57,142,7.21,10.16,46.84,134.47,5,4.64,7.57,100
442,42,41,135,-8.79,-5.84,46.84,134.47,5,4.64,7.57,100
443,43,46,129,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
444,44,60,116,10.21,13.16,46.84,134.47,5,4.64,7.57,100
445,45,43,124,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
446,46,51,151,1.21,4.16,46.84,134.47,5,4.64,7.57,100
447,47,40,123,-9.79,-6.84,46.84,134.47,5,4.64,7.57,100
448,48,43,144,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
449,49,42,139,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
450,50,46,138,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
451,51,57,156,7.21,10.16,46.84,134.47,5,4.64,7.57,100
452,52,48,124,-1.79,1.16,46.84,134.47,5,4.64,7.57,100
453,53,54,148,4.21,7.16,46.84,134.47,5,4.64,7.57,100
454,54,42,118,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
455,55,46,125,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
456,56,40,133,-9.79,-6.84,46.84,134.47,5,4.64,7.57,100
457,57,52,155,2.21,5.16,46.84,134.47,5,4.64,7.57,100
458,58,46,135,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
459,59,46,108,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
460,60,48,140,-1.79,1.16,46.84,134.47,5,4.64,7.57,100
461,61,39,120,-10.79,-7.84,46.84,134.47,5,4.64,7.57,100
462,62,53,163,3.21,6.16,46.84,134.47,5,4.64,7.57,100
463,63,43,144,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
464,64,50,137,0.21,3.16,46.84,134.47,5,4.64,7.57,100
465,65,41,118,-8.79,-5.84,46.84,134.47,5,4.64,7.57,100
466,66,44,129,-5.79,-2.84,46.84,134.47,5,4.64,7.57,100
467,67,32,122,-17.79,-14.84,46.84,134.47,5,4.64,7.57,100
468,68,45,125,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
469,69,38,127,-11.79,-8.84,46.84,134.47,5,4.64,7.57,100
470,70,45,125,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
471,71,45,140,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
472,72,45,123,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
473,73,49,141,-0.79,2.16,46.84,134.47,5,4.64,7.57,100
474,74,47,127,-2.79,0.16,46.84,134.47,5,4.64,7.57,100
475,75,50,138,0.21,3.16,46.84,134.47,5,4.64,7.57,100
476,76,46,125,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
477,77,53,140,3.21,6.16,46.84,134.47,5,4.64,7.57,100
478,78,47,137,-2.79,0.16,46.84,134.47,5,4.64,7.57,100
479,79,48,153,-1.79,1.16,46.84,134.47,5,4.64,7.57,100
480,80,43,123,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
481,81,50,138,0.21,3.16,46.84,134.47,5,4.64,7.57,100
482,82,34,112,-15.79,-12.84,46.84,134.47,5,4.64,7.57,100
483,83,53,134,3.21,6.16,46.84,134.47,5,4.64,7.57,100
484,84,46,150,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
485,85,51,146,1.21,4.16,46.84,134.47,5,4.64,7.57,100
486,86,42,137,-7.79,-4.84,46.84,134.47,5,4.64,7.57,100
487,87,63,158,13.21,16.16,46.84,134.47,5,4.64,7.57,100
488,88,43,131,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
489,89,46,133,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
490,90,43,123,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
491,91,53,149,3.21,6.16,46.84,134.47,5,4.64,7.57,100
492,92,39,132,-10.79,-7.84,46.84,134.47,5,4.64,7.57,100
493,93,51,138,1.21,4.16,46.84,134.47,5,4.64,7.57,100
494,94,53,127,3.21,6.16,46.84,134.47,5,4.64,7.57,100
495,95,54,148,4.21,7.16,46.84,134.47,5,4.64,7.57,100
496,96,49,150,-0.79,2.16,46.84,134.47,5,4.64,7.57,100
497,97,44,133,-5.79,-2.84,46.84,134.47,5,4.64,7.57,100
498,98,43,123,-6.79,-3.84,46.84,134.47,5,4.64,7.57,100
499,99,45,131,-4.79,-1.84,46.84,134.47,5,4.64,7.57,100
500,100,46,124,-3.79,-0.84,46.84,134.47,5,4.64,7.57,100
501,1,47,136,-2.79,2.05,44.95,124.9,6,5.12,9.71,100
502,2,41,120,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
503,3,51,130,1.21,6.05,44.95,124.9,6,5.12,9.71,100
504,4,57,143,7.21,12.05,44.95,124.9,6,5.12,9.71,100
505,5,45,121,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
506,6,48,122,-1.79,3.05,44.95,124.9,6,5.12,9.71,100
507,7,36,108,-13.79,-8.95,44.95,124.9,6,5.12,9.71,100
508,8,50,147,0.21,5.05,44.95,124.9,6,5.12,9.71,100
509,9,45,125,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
510,10,38,111,-11.79,-6.95,44.95,124.9,6,5.12,9.71,100
511,11,57,153,7.21,12.05,44.95,124.9,6,5.12,9.71,100
512,12,37,117,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
513,13,50,117,0.21,5.05,44.95,124.9,6,5.12,9.71,100
514,14,42,105,-7.79,-2.95,44.95,124.9,6,5.12,9.71,100
515,15,41,125,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
516,16,45,117,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
517,17,57,137,7.21,12.05,44.95,124.9,6,5.12,9.71,100
518,18,37,106,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
519,19,43,120,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
520,20,60,154,10.21,15.05,44.95,124.9,6,5.12,9.71,100
521,21,49,143,-0.79,4.05,44.95,124.9,6,5.12,9.71,100
522,22,35,123,-14.79,-9.95,44.95,124.9,6,5.12,9.71,100
523,23,59,137,9.21,14.05,44.95,124.9,6,5.12,9.71,100
524,24,37,122,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
525,25,46,118,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
526,26,37,97,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
527,27,45,116,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
528,28,61,144,11.21,16.05,44.95,124.9,6,5.12,9.71,100
529,29,55,138,5.21,10.05,44.95,124.9,6,5.12,9.71,100
530,30,41,131,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
531,31,40,115,-9.79,-4.95,44.95,124.9,6,5.12,9.71,100
532,32,48,125,-1.79,3.05,44.95,124.9,6,5.12,9.71,100
533,33,37,115,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
534,34,38,110,-11.79,-6.95,44.95,124.9,6,5.12,9.71,100
535,35,53,142,3.21,8.05,44.95,124.9,6,5.12,9.71,100
536,36,44,125,-5.79,-0.95,44.95,124.9,6,5.12,9.71,100
537,37,49,143,-0.79,4.05,44.95,124.9,6,5.12,9.71,100
538,38,56,143,6.21,11.05,44.95,124.9,6,5.12,9.71,100
539,39,44,119,-5.79,-0.95,44.95,124.9,6,5.12,9.71,100
540,40,34,108,-15.79,-10.95,44.95,124.9,6,5.12,9.71,100
541,41,39,107,-10.79,-5.95,44.95,124.9,6,5.12,9.71,100
542,42,42,123,-7.79,-2.95,44.95,124.9,6,5.12,9.71,100
543,43,42,122,-7.79,-2.95,44.95,124.9,6,5.12,9.71,100
544,44,44,125,-5.79,-0.95,44.95,124.9,6,5.12,9.71,100
545,45,47,108,-2.79,2.05,44.95,124.9,6,5.12,9.71,100
546,46,40,124,-9.79,-4.95,44.95,124.9,6,5.12,9.71,100
547,47,43,128,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
548,48,58,125,8.21,13.05,44.95,124.9,6,5.12,9.71,100
549,49,45,130,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
550,50,46,131,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
551,51,45,125,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
552,52,48,144,-1.79,3.05,44.95,124.9,6,5.12,9.71,100
553,53,41,132,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
554,54,54,117,4.21,9.05,44.95,124.9,6,5.12,9.71,100
555,55,37,110,-12.79,-7.95,44.95,124.9,6,5.12,9.71,100
556,56,53,139,3.21,8.05,44.95,124.9,6,5.12,9.71,100
557,57,34,111,-15.79,-10.95,44.95,124.9,6,5.12,9.71,100
558,58,34,102,-15.79,-10.95,44.95,124.9,6,5.12,9.71,100
559,59,44,134,-5.79,-0.95,44.95,124.9,6,5.12,9.71,100
560,60,46,129,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
561,61,46,119,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
562,62,49,124,-0.79,4.05,44.95,124.9,6,5.12,9.71,100
563,63,38,118,-11.79,-6.95,44.95,124.9,6,5.12,9.71,100
564,64,34,109,-15.79,-10.95,44.95,124.9,6,5.12,9.71,100
565,65,43,140,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
566,66,46,129,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
567,67,43,109,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
568,68,39,95,-10.79,-5.95,44.95,124.9,6,5.12,9.71,100
569,69,39,127,-10.79,-5.95,44.95,124.9,6,5.12,9.71,100
570,70,49,142,-0.79,4.05,44.95,124.9,6,5.12,9.71,100
571,71,42,122,-7.79,-2.95,44.95,124.9,6,5.12,9.71,100
572,72,42,114,-7.79,-2.95,44.95,124.9,6,5.12,9.71,100
573,73,45,127,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
574,74,41,121,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
575,75,43,122,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
576,76,40,118,-9.79,-4.95,44.95,124.9,6,5.12,9.71,100
577,77,44,121,-5.79,-0.95,44.95,124.9,6,5.12,9.71,100
578,78,53,123,3.21,8.05,44.95,124.9,6,5.12,9.71,100
579,79,51,133,1.21,6.05,44.95,124.9,6,5.12,9.71,100
580,80,54,143,4.21,9.05,44.95,124.9,6,5.12,9.71,100
581,81,63,152,13.21,18.05,44.95,124.9,6,5.12,9.71,100
582,82,45,126,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
583,83,61,139,11.21,16.05,44.95,124.9,6,5.12,9.71,100
584,84,45,117,-4.79,0.05,44.95,124.9,6,5.12,9.71,100
585,85,34,127,-15.79,-10.95,44.95,124.9,6,5.12,9.71,100
586,86,35,122,-14.79,-9.95,44.95,124.9,6,5.12,9.71,100
587,87,55,145,5.21,10.05,44.95,124.9,6,5.12,9.71,100
588,88,43,131,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
589,89,43,110,-6.79,-1.95,44.95,124.9,6,5.12,9.71,100
590,90,40,128,-9.79,-4.95,44.95,124.9,6,5.12,9.71,100
591,91,31,109,-18.79,-13.95,44.95,124.9,6,5.12,9.71,100
592,92,48,145,-1.79,3.05,44.95,124.9,6,5.12,9.71,100
593,93,53,132,3.21,8.05,44.95,124.9,6,5.12,9.71,100
594,94,51,134,1.21,6.05,44.95,124.9,6,5.12,9.71,100
595,95,46,131,-3.79,1.05,44.95,124.9,6,5.12,9.71,100
596,96,33,115,-16.79,-11.95,44.95,124.9,6,5.12,9.71,100
597,97,52,136,2.21,7.05,44.95,124.9,6,5.12,9.71,100
598,98,40,114,-9.79,-4.95,44.95,124.9,6,5.12,9.71,100
599,99,41,112,-8.79,-3.95,44.95,124.9,6,5.12,9.71,100
600,100,38,115,-11.79,-6.95,44.95,124.9,6,5.12,9.71,100
601,1,68,148,18.21,15.47,52.53,128.66,7,4.14,3.35,100
602,2,43,108,-6.79,-9.53,52.53,128.66,7,4.14,3.35,100
603,3,47,116,-2.79,-5.53,52.53,128.66,7,4.14,3.35,100
604,4,49,122,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
605,5,45,132,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
606,6,45,119,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
607,7,57,128,7.21,4.47,52.53,128.66,7,4.14,3.35,100
608,8,51,140,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
609,9,53,130,3.21,0.47,52.53,128.66,7,4.14,3.35,100
610,10,67,130,17.21,14.47,52.53,128.66,7,4.14,3.35,100
611,11,54,133,4.21,1.47,52.53,128.66,7,4.14,3.35,100
612,12,71,158,21.21,18.47,52.53,128.66,7,4.14,3.35,100
613,13,67,127,17.21,14.47,52.53,128.66,7,4.14,3.35,100
614,14,54,136,4.21,1.47,52.53,128.66,7,4.14,3.35,100
615,15,65,163,15.21,12.47,52.53,128.66,7,4.14,3.35,100
616,16,55,143,5.21,2.47,52.53,128.66,7,4.14,3.35,100
617,17,45,124,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
618,18,49,129,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
619,19,51,134,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
620,20,58,146,8.21,5.47,52.53,128.66,7,4.14,3.35,100
621,21,57,122,7.21,4.47,52.53,128.66,7,4.14,3.35,100
622,22,56,134,6.21,3.47,52.53,128.66,7,4.14,3.35,100
623,23,61,138,11.21,8.47,52.53,128.66,7,4.14,3.35,100
624,24,42,115,-7.79,-10.53,52.53,128.66,7,4.14,3.35,100
625,25,60,141,10.21,7.47,52.53,128.66,7,4.14,3.35,100
626,26,53,127,3.21,0.47,52.53,128.66,7,4.14,3.35,100
627,27,57,152,7.21,4.47,52.53,128.66,7,4.14,3.35,100
628,28,56,132,6.21,3.47,52.53,128.66,7,4.14,3.35,100
629,29,45,120,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
630,30,50,133,0.21,-2.53,52.53,128.66,7,4.14,3.35,100
631,31,45,107,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
632,32,57,117,7.21,4.47,52.53,128.66,7,4.14,3.35,100
633,33,52,135,2.21,-0.53,52.53,128.66,7,4.14,3.35,100
634,34,51,128,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
635,35,49,138,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
636,36,48,135,-1.79,-4.53,52.53,128.66,7,4.14,3.35,100
637,37,59,150,9.21,6.47,52.53,128.66,7,4.14,3.35,100
638,38,44,113,-5.79,-8.53,52.53,128.66,7,4.14,3.35,100
639,39,51,121,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
640,40,54,153,4.21,1.47,52.53,128.66,7,4.14,3.35,100
641,41,60,123,10.21,7.47,52.53,128.66,7,4.14,3.35,100
642,42,47,131,-2.79,-5.53,52.53,128.66,7,4.14,3.35,100
643,43,50,140,0.21,-2.53,52.53,128.66,7,4.14,3.35,100
644,44,42,119,-7.79,-10.53,52.53,128.66,7,4.14,3.35,100
645,45,49,115,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
646,46,49,117,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
647,47,61,144,11.21,8.47,52.53,128.66,7,4.14,3.35,100
648,48,56,125,6.21,3.47,52.53,128.66,7,4.14,3.35,100
649,49,52,118,2.21,-0.53,52.53,128.66,7,4.14,3.35,100
650,50,58,113,8.21,5.47,52.53,128.66,7,4.14,3.35,100
651,51,50,110,0.21,-2.53,52.53,128.66,7,4.14,3.35,100
652,52,51,130,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
653,53,54,145,4.21,1.47,52.53,128.66,7,4.14,3.35,100
654,54,63,120,13.21,10.47,52.53,128.66,7,4.14,3.35,100
655,55,57,138,7.21,4.47,52.53,128.66,7,4.14,3.35,100
656,56,55,135,5.21,2.47,52.53,128.66,7,4.14,3.35,100
657,57,41,116,-8.79,-11.53,52.53,128.66,7,4.14,3.35,100
658,58,54,147,4.21,1.47,52.53,128.66,7,4.14,3.35,100
659,59,53,121,3.21,0.47,52.53,128.66,7,4.14,3.35,100
660,60,45,119,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
661,61,52,124,2.21,-0.53,52.53,128.66,7,4.14,3.35,100
662,62,53,144,3.21,0.47,52.53,128.66,7,4.14,3.35,100
663,63,55,123,5.21,2.47,52.53,128.66,7,4.14,3.35,100
664,64,56,144,6.21,3.47,52.53,128.66,7,4.14,3.35,100
665,65,54,132,4.21,1.47,52.53,128.66,7,4.14,3.35,100
666,66,59,124,9.21,6.47,52.53,128.66,7,4.14,3.35,100
667,67,57,121,7.21,4.47,52.53,128.66,7,4.14,3.35,100
668,68,60,145,10.21,7.47,52.53,128.66,7,4.14,3.35,100
669,69,60,133,10.21,7.47,52.53,128.66,7,4.14,3.35,100
670,70,56,123,6.21,3.47,52.53,128.66,7,4.14,3.35,100
671,71,55,132,5.21,2.47,52.53,128.66,7,4.14,3.35,100
672,72,45,126,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
673,73,47,110,-2.79,-5.53,52.53,128.66,7,4.14,3.35,100
674,74,45,104,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
675,75,40,123,-9.79,-12.53,52.53,128.66,7,4.14,3.35,100
676,76,42,122,-7.79,-10.53,52.53,128.66,7,4.14,3.35,100
677,77,45,123,-4.79,-7.53,52.53,128.66,7,4.14,3.35,100
678,78,48,118,-1.79,-4.53,52.53,128.66,7,4.14,3.35,100
679,79,51,115,1.21,-1.53,52.53,128.66,7,4.14,3.35,100
680,80,68,138,18.21,15.47,52.53,128.66,7,4.14,3.35,100
681,81,54,139,4.21,1.47,52.53,128.66,7,4.14,3.35,100
682,82,52,132,2.21,-0.53,52.53,128.66,7,4.14,3.35,100
683,83,52,119,2.21,-0.53,52.53,128.66,7,4.14,3.35,100
684,84,49,120,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
685,85,46,110,-3.79,-6.53,52.53,128.66,7,4.14,3.35,100
686,86,49,132,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
687,87,49,122,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
688,88,49,137,-0.79,-3.53,52.53,128.66,7,4.14,3.35,100
689,89,39,129,-10.79,-13.53,52.53,128.66,7,4.14,3.35,100
690,90,56,134,6.21,3.47,52.53,128.66,7,4.14,3.35,100
691,91,63,153,13.21,10.47,52.53,128.66,7,4.14,3.35,100
692,92,47,118,-2.79,-5.53,52.53,128.66,7,4.14,3.35,100
693,93,56,136,6.21,3.47,52.53,128.66,7,4.14,3.35,100
694,94,53,127,3.21,0.47,52.53,128.66,7,4.14,3.35,100
695,95,57,122,7.21,4.47,52.53,128.66,7,4.14,3.35,100
696,96,48,124,-1.79,-4.53,52.53,128.66,7,4.14,3.35,100
697,97,59,127,9.21,6.47,52.53,128.66,7,4.14,3.35,100
698,98,41,100,-8.79,-11.53,52.53,128.66,7,4.14,3.35,100
699,99,48,124,-1.79,-4.53,52.53,128.66,7,4.14,3.35,100
700,100,50,134,0.21,-2.53,52.53,128.66,7,4.14,3.35,100
701,1,55,131,5.21,-0.04,55.04,134.43,8,5.49,5.5,100
702,2,62,138,12.21,6.96,55.04,134.43,8,5.49,5.5,100
703,3,52,137,2.21,-3.04,55.04,134.43,8,5.49,5.5,100
704,4,52,150,2.21,-3.04,55.04,134.43,8,5.49,5.5,100
705,5,61,134,11.21,5.96,55.04,134.43,8,5.49,5.5,100
706,6,55,136,5.21,-0.04,55.04,134.43,8,5.49,5.5,100
707,7,55,141,5.21,-0.04,55.04,134.43,8,5.49,5.5,100
708,8,48,120,-1.79,-7.04,55.04,134.43,8,5.49,5.5,100
709,9,35,126,-14.79,-20.04,55.04,134.43,8,5.49,5.5,100
710,10,52,121,2.21,-3.04,55.04,134.43,8,5.49,5.5,100
711,11,50,115,0.21,-5.04,55.04,134.43,8,5.49,5.5,100
712,12,58,145,8.21,2.96,55.04,134.43,8,5.49,5.5,100
713,13,59,154,9.21,3.96,55.04,134.43,8,5.49,5.5,100
714,14,47,129,-2.79,-8.04,55.04,134.43,8,5.49,5.5,100
715,15,56,135,6.21,0.96,55.04,134.43,8,5.49,5.5,100
716,16,50,132,0.21,-5.04,55.04,134.43,8,5.49,5.5,100
717,17,66,153,16.21,10.96,55.04,134.43,8,5.49,5.5,100
718,18,54,140,4.21,-1.04,55.04,134.43,8,5.49,5.5,100
719,19,67,152,17.21,11.96,55.04,134.43,8,5.49,5.5,100
720,20,54,133,4.21,-1.04,55.04,134.43,8,5.49,5.5,100
721,21,65,136,15.21,9.96,55.04,134.43,8,5.49,5.5,100
722,22,56,139,6.21,0.96,55.04,134.43,8,5.49,5.5,100
723,23,53,154,3.21,-2.04,55.04,134.43,8,5.49,5.5,100
724,24,56,132,6.21,0.96,55.04,134.43,8,5.49,5.5,100
725,25,68,149,18.21,12.96,55.04,134.43,8,5.49,5.5,100
726,26,48,120,-1.79,-7.04,55.04,134.43,8,5.49,5.5,100
727,27,48,120,-1.79,-7.04,55.04,134.43,8,5.49,5.5,100
728,28,69,144,19.21,13.96,55.04,134.43,8,5.49,5.5,100
729,29,60,131,10.21,4.96,55.04,134.43,8,5.49,5.5,100
730,30,42,133,-7.79,-13.04,55.04,134.43,8,5.49,5.5,100
731,31,66,158,16.21,10.96,55.04,134.43,8,5.49,5.5,100
732,32,62,153,12.21,6.96,55.04,134.43,8,5.49,5.5,100
733,33,45,121,-4.79,-10.04,55.04,134.43,8,5.49,5.5,100
734,34,50,145,0.21,-5.04,55.04,134.43,8,5.49,5.5,100
735,35,65,136,15.21,9.96,55.04,134.43,8,5.49,5.5,100
736,36,59,148,9.21,3.96,55.04,134.43,8,5.49,5.5,100
737,37,62,157,12.21,6.96,55.04,134.43,8,5.49,5.5,100
738,38,51,134,1.21,-4.04,55.04,134.43,8,5.49,5.5,100
739,39,55,137,5.21,-0.04,55.04,134.43,8,5.49,5.5,100
740,40,59,158,9.21,3.96,55.04,134.43,8,5.49,5.5,100
741,41,58,138,8.21,2.96,55.04,134.43,8,5.49,5.5,100
742,42,51,133,1.21,-4.04,55.04,134.43,8,5.49,5.5,100
743,43,57,144,7.21,1.96,55.04,134.43,8,5.49,5.5,100
744,44,54,128,4.21,-1.04,55.04,134.43,8,5.49,5.5,100
745,45,60,147,10.21,4.96,55.04,134.43,8,5.49,5.5,100
746,46,42,129,-7.79,-13.04,55.04,134.43,8,5.49,5.5,100
747,47,51,112,1.21,-4.04,55.04,134.43,8,5.49,5.5,100
748,48,58,135,8.21,2.96,55.04,134.43,8,5.49,5.5,100
749,49,58,137,8.21,2.96,55.04,134.43,8,5.49,5.5,100
750,50,51,120,1.21,-4.04,55.04,134.43,8,5.49,5.5,100
