recency,history,zip_code,channel,segment,visit
7,409.76,Urban,Multichannel,Mens E-Mail,0
9,60.15,Surburban,Web,Mens E-Mail,0
1,111.37,Surburban,Web,No E-Mail,0
7,29.99,Urban,Phone,No E-Mail,0
1,87,Rural,Phone,Mens E-Mail,0
2,46.47,Surburban,Web,No E-Mail,0
11,297.25,Urban,Phone,Womens E-Mail,0
9,129.29,Urban,Web,No E-Mail,0
5,150.06,Rural,Web,Womens E-Mail,0
3,708.62,Surburban,Phone,Mens E-Mail,0
3,29.99,Urban,Phone,Mens E-Mail,0
2,531.69,Urban,Phone,Womens E-Mail,0
10,113.33,Urban,Web,No E-Mail,0
4,737.33,Surburban,Web,Mens E-Mail,0
12,29.99,Urban,Web,Mens E-Mail,0
6,1292.1,Surburban,Web,Womens E-Mail,0
11,272.89,Surburban,Web,Womens E-Mail,0
4,302.86,Surburban,Phone,Womens E-Mail,0
11,29.99,Surburban,Web,Mens E-Mail,0
7,758.59,Surburban,Web,Mens E-Mail,0
4,174.55,Rural,Web,Mens E-Mail,0
9,76.72,Surburban,Phone,No E-Mail,0
6,334.34,Rural,Multichannel,Mens E-Mail,1
12,108.83,Rural,Web,Mens E-Mail,1
10,319.45,Urban,Phone,Mens E-Mail,0
10,29.99,Surburban,Web,Mens E-Mail,0
3,367.27,Surburban,Phone,No E-Mail,0
8,29.99,Urban,Web,No E-Mail,0
10,102.82,Surburban,Web,Mens E-Mail,0
10,189.02,Rural,Phone,Womens E-Mail,0
4,739.84,Urban,Phone,Mens E-Mail,0
4,85.64,Surburban,Web,Womens E-Mail,0
6,161.43,Surburban,Web,Mens E-Mail,1
8,346.57,Urban,Web,No E-Mail,0
7,729.01,Rural,Phone,No E-Mail,0
10,51.33,Surburban,Web,Mens E-Mail,0
2,159.22,Surburban,Web,Mens E-Mail,0
5,1079.62,Surburban,Web,No E-Mail,1
10,29.99,Surburban,Web,No E-Mail,0
11,43.51,Surburban,Web,No E-Mail,0
10,163.8,Urban,Web,Mens E-Mail,0
9,212.32,Surburban,Multichannel,No E-Mail,0
7,147.81,Surburban,Web,Mens E-Mail,0
5,168.93,Urban,Web,Womens E-Mail,0
6,1462.5,Urban,Phone,Womens E-Mail,0
1,544.98,Urban,Web,No E-Mail,0
11,322.87,Rural,Phone,Womens E-Mail,0
7,508.18,Urban,Web,Mens E-Mail,0
1,50.62,Urban,Web,No E-Mail,0
1,806.91,Surburban,Multichannel,Womens E-Mail,1
5,291.17,Surburban,Multichannel,No E-Mail,0
6,447.01,Urban,Web,Womens E-Mail,0
5,777.95,Surburban,Web,No E-Mail,0
9,174.11,Surburban,Phone,Womens E-Mail,1
5,30.59,Urban,Web,Mens E-Mail,0
4,305.76,Surburban,Phone,No E-Mail,0
8,29.99,Surburban,Phone,No E-Mail,1
8,256.83,Urban,Web,No E-Mail,0
7,462.7,Surburban,Multichannel,No E-Mail,0
7,489.49,Rural,Web,No E-Mail,1
1,352.99,Urban,Web,Womens E-Mail,0
3,54.79,Surburban,Phone,Womens E-Mail,0
9,29.99,Surburban,Phone,No E-Mail,0
5,54.14,Surburban,Web,Womens E-Mail,0
3,104,Urban,Phone,Womens E-Mail,0
2,231.27,Urban,Phone,No E-Mail,0
2,50.37,Urban,Phone,Mens E-Mail,0
9,189.33,Urban,Phone,No E-Mail,0
1,368.01,Urban,Web,No E-Mail,0
1,331.21,Rural,Phone,No E-Mail,0
2,186.51,Surburban,Phone,Mens E-Mail,0
9,433.89,Rural,Phone,Mens E-Mail,0
8,90.62,Urban,Phone,No E-Mail,0
7,29.99,Surburban,Phone,Womens E-Mail,0
2,44.37,Surburban,Web,Mens E-Mail,0
1,539.96,Surburban,Web,Womens E-Mail,0
3,43,Urban,Phone,No E-Mail,0
10,145.73,Urban,Phone,No E-Mail,0
3,80.86,Rural,Phone,No E-Mail,0
9,646.2,Urban,Phone,Womens E-Mail,0
1,585.22,Urban,Phone,Womens E-Mail,0
2,202.92,Surburban,Phone,Mens E-Mail,0
7,78.57,Urban,Web,Womens E-Mail,0
1,735.63,Rural,Phone,Womens E-Mail,0
9,162.44,Urban,Web,Womens E-Mail,0
10,226.15,Surburban,Multichannel,Mens E-Mail,0
10,29.99,Urban,Web,Womens E-Mail,0
9,179.43,Urban,Web,Womens E-Mail,0
6,549.78,Surburban,Web,Mens E-Mail,0
9,34.72,Surburban,Phone,No E-Mail,0
1,61.08,Rural,Web,Womens E-Mail,1
1,92.29,Rural,Phone,No E-Mail,1
4,316.87,Urban,Web,Mens E-Mail,0
2,189.02,Urban,Phone,No E-Mail,0
2,210.51,Urban,Phone,Mens E-Mail,1
9,301.15,Surburban,Phone,Mens E-Mail,1
9,127.38,Surburban,Web,Womens E-Mail,1
9,29.99,Surburban,Web,Mens E-Mail,0
9,29.99,Urban,Web,No E-Mail,0
1,70.17,Surburban,Web,No E-Mail,0
11,262.78,Urban,Phone,Womens E-Mail,0
10,138.83,Urban,Phone,No E-Mail,0
6,505.48,Surburban,Phone,No E-Mail,0
11,92.28,Surburban,Web,Womens E-Mail,0
4,209.79,Rural,Multichannel,Mens E-Mail,1
3,34.22,Urban,Phone,Mens E-Mail,0
2,152.95,Surburban,Web,No E-Mail,0
5,427.17,Urban,Web,No E-Mail,0
1,163.58,Urban,Web,Womens E-Mail,1
1,75.83,Surburban,Phone,No E-Mail,1
11,184.17,Surburban,Phone,Womens E-Mail,0
10,466.25,Urban,Phone,No E-Mail,0
7,151.91,Surburban,Web,Womens E-Mail,0
1,148.57,Urban,Web,Womens E-Mail,0
2,200.23,Surburban,Phone,Womens E-Mail,0
5,663.14,Surburban,Multichannel,Womens E-Mail,1
4,383.9,Surburban,Web,Womens E-Mail,0
2,227.46,Urban,Web,No E-Mail,0
8,212.27,Urban,Multichannel,Womens E-Mail,0
6,97.9,Surburban,Phone,Mens E-Mail,0
7,208.25,Surburban,Multichannel,Womens E-Mail,0
12,88.65,Surburban,Web,Mens E-Mail,0
10,64.55,Surburban,Phone,Womens E-Mail,0
2,454.04,Surburban,Web,Womens E-Mail,0
1,29.99,Urban,Web,Womens E-Mail,0
7,157.63,Urban,Phone,Mens E-Mail,0
3,29.99,Urban,Phone,Mens E-Mail,0
10,119.63,Rural,Web,Mens E-Mail,0
4,317.96,Urban,Web,No E-Mail,0
3,138.44,Urban,Phone,Womens E-Mail,0
4,186.97,Urban,Web,No E-Mail,0
5,226.84,Surburban,Multichannel,No E-Mail,0
3,351.2,Surburban,Multichannel,Womens E-Mail,0
2,458.41,Surburban,Multichannel,Mens E-Mail,0
5,135.64,Urban,Web,Mens E-Mail,0
10,127.29,Urban,Phone,No E-Mail,0
9,158.91,Rural,Web,Womens E-Mail,1
1,478.49,Surburban,Multichannel,Womens E-Mail,0
11,138.08,Urban,Phone,Womens E-Mail,0
1,525.42,Urban,Phone,Mens E-Mail,0
1,303.34,Urban,Web,Mens E-Mail,1
5,50.63,Urban,Phone,Mens E-Mail,0
9,35.4,Surburban,Web,No E-Mail,0
7,38.9,Surburban,Web,Womens E-Mail,0
5,46.09,Urban,Web,No E-Mail,0
6,333.21,Urban,Phone,Mens E-Mail,0
2,584.37,Urban,Multichannel,Mens E-Mail,1
6,29.99,Urban,Phone,Womens E-Mail,0
4,78.96,Urban,Phone,No E-Mail,0
4,53.42,Surburban,Phone,Mens E-Mail,0
3,314.67,Rural,Web,No E-Mail,0
5,306.21,Surburban,Web,Womens E-Mail,0
4,72.38,Rural,Web,Womens E-Mail,1
1,375.03,Surburban,Phone,No E-Mail,0
3,163.76,Surburban,Phone,Womens E-Mail,0
6,178.37,Surburban,Web,Mens E-Mail,1
1,522.77,Surburban,Multichannel,No E-Mail,0
8,59.95,Urban,Phone,No E-Mail,0
6,569.14,Surburban,Web,No E-Mail,0
4,275.27,Rural,Phone,No E-Mail,0
1,29.99,Urban,Web,No E-Mail,0
2,675.88,Urban,Phone,Mens E-Mail,0
10,161.65,Surburban,Web,Womens E-Mail,0
11,568.56,Urban,Multichannel,Womens E-Mail,0
9,257.6,Urban,Phone,No E-Mail,0
2,269.13,Surburban,Multichannel,Womens E-Mail,0
12,32.51,Rural,Phone,No E-Mail,0
11,99.05,Urban,Phone,No E-Mail,0
7,340.72,Urban,Web,Mens E-Mail,0
9,100.86,Surburban,Phone,Mens E-Mail,0
3,1118.27,Surburban,Multichannel,Womens E-Mail,0
2,214.95,Rural,Web,Womens E-Mail,0
11,143.91,Surburban,Phone,Womens E-Mail,0
10,1097.45,Surburban,Phone,No E-Mail,1
6,263.84,Rural,Web,Womens E-Mail,1
7,45.72,Urban,Phone,No E-Mail,0
2,243.5,Surburban,Phone,Mens E-Mail,0
8,58.28,Urban,Phone,Mens E-Mail,0
2,225.35,Urban,Phone,No E-Mail,0
3,222.8,Urban,Web,Mens E-Mail,0
1,29.99,Rural,Web,Mens E-Mail,0
1,313.98,Surburban,Web,No E-Mail,0
6,105.87,Surburban,Web,Mens E-Mail,0
5,29.99,Surburban,Web,Womens E-Mail,0
3,244.64,Surburban,Phone,Womens E-Mail,0
12,49.5,Surburban,Phone,Womens E-Mail,0
7,29.99,Rural,Web,Womens E-Mail,0
1,29.99,Surburban,Web,Mens E-Mail,1
7,56.46,Urban,Web,Womens E-Mail,0
4,110.29,Urban,Web,No E-Mail,0
10,300.6,Urban,Multichannel,Mens E-Mail,0
3,29.99,Surburban,Web,Womens E-Mail,0
9,174.64,Urban,Web,No E-Mail,0
5,771.92,Surburban,Multichannel,No E-Mail,0
1,215.23,Urban,Multichannel,Womens E-Mail,0
7,192.12,Urban,Web,No E-Mail,0
6,40.02,Surburban,Web,No E-Mail,0
8,29.99,Surburban,Web,Womens E-Mail,1
10,275.04,Rural,Web,No E-Mail,0
2,518.53,Surburban,Phone,Mens E-Mail,1
3,454,Urban,Multichannel,Mens E-Mail,0
3,342.64,Surburban,Phone,No E-Mail,0
8,337.09,Surburban,Phone,No E-Mail,0
1,1311.69,Surburban,Multichannel,Womens E-Mail,0
1,817.36,Urban,Phone,Womens E-Mail,1
10,246.4,Urban,Phone,Womens E-Mail,0
1,406.33,Surburban,Web,Mens E-Mail,0
11,98.05,Surburban,Web,Mens E-Mail,0
1,186.69,Surburban,Phone,Womens E-Mail,0
1,29.99,Surburban,Web,No E-Mail,1
8,29.99,Surburban,Web,No E-Mail,0
1,586.52,Rural,Multichannel,No E-Mail,0
8,286.25,Urban,Multichannel,Womens E-Mail,0
10,89.45,Surburban,Web,No E-Mail,0
8,194.81,Urban,Web,Womens E-Mail,1
10,33.57,Urban,Phone,Mens E-Mail,0
9,140.33,Rural,Phone,Womens E-Mail,0
1,382.15,Urban,Phone,Mens E-Mail,1
5,63.2,Rural,Phone,Mens E-Mail,0
10,148.23,Urban,Phone,No E-Mail,0
3,123.2,Urban,Phone,Mens E-Mail,0
1,485.53,Urban,Web,Womens E-Mail,0
1,398.71,Rural,Web,Womens E-Mail,0
9,46.56,Surburban,Web,Mens E-Mail,1
9,29.99,Surburban,Phone,No E-Mail,0
1,162.82,Surburban,Phone,No E-Mail,1
2,2080.78,Rural,Phone,Womens E-Mail,0
10,85.31,Urban,Web,No E-Mail,0
2,180.48,Urban,Phone,Mens E-Mail,0
7,139.53,Surburban,Phone,Mens E-Mail,0
7,151.89,Urban,Web,No E-Mail,0
10,29.99,Urban,Phone,No E-Mail,0
1,651.65,Urban,Web,No E-Mail,0
10,209.02,Rural,Multichannel,Womens E-Mail,0
1,305.09,Surburban,Phone,Womens E-Mail,1
2,424.44,Urban,Phone,Mens E-Mail,0
10,138.11,Urban,Phone,Womens E-Mail,0
1,804.15,Surburban,Multichannel,Mens E-Mail,1
11,85.29,Surburban,Phone,Mens E-Mail,0
9,29.99,Surburban,Phone,No E-Mail,0
4,307.66,Urban,Web,Mens E-Mail,1
11,123.25,Surburban,Web,Mens E-Mail,0
2,322.83,Surburban,Multichannel,No E-Mail,1
3,261.43,Urban,Web,Mens E-Mail,0
7,513.78,Urban,Phone,No E-Mail,0
5,746.6,Surburban,Multichannel,Womens E-Mail,1
8,56.17,Urban,Phone,No E-Mail,0
1,1486.31,Surburban,Phone,Womens E-Mail,1
1,143.84,Rural,Phone,Mens E-Mail,0
10,82.14,Rural,Web,No E-Mail,1
9,29.99,Surburban,Web,No E-Mail,0
9,152.55,Rural,Phone,Mens E-Mail,0
5,145.36,Rural,Web,No E-Mail,1
9,314.36,Urban,Phone,Mens E-Mail,0
3,390.34,Urban,Web,No E-Mail,0
12,618.13,Urban,Phone,No E-Mail,0
6,29.99,Rural,Phone,No E-Mail,0
6,29.99,Urban,Phone,Mens E-Mail,0
6,54.41,Urban,Phone,Womens E-Mail,0
9,718.97,Rural,Multichannel,Mens E-Mail,0
6,154.16,Surburban,Web,No E-Mail,0
9,157.41,Urban,Web,No E-Mail,0
6,56.14,Surburban,Web,Womens E-Mail,0
7,77.94,Surburban,Web,No E-Mail,0
1,335.08,Urban,Phone,Womens E-Mail,0
5,29.99,Rural,Web,Mens E-Mail,0
10,110.84,Surburban,Phone,Mens E-Mail,0
10,312.03,Rural,Web,Mens E-Mail,0
5,258.91,Urban,Web,Mens E-Mail,1
2,101.67,Surburban,Web,Mens E-Mail,0
2,741.29,Urban,Phone,No E-Mail,0
1,114.68,Rural,Web,Mens E-Mail,0
3,82.25,Surburban,Phone,Womens E-Mail,0
7,29.99,Urban,Web,No E-Mail,0
8,37.74,Surburban,Phone,Mens E-Mail,0
5,153.22,Urban,Phone,No E-Mail,0
5,582.36,Surburban,Multichannel,No E-Mail,0
7,29.99,Urban,Phone,Mens E-Mail,0
7,46.51,Rural,Web,Womens E-Mail,0
2,964.89,Surburban,Phone,No E-Mail,0
5,207.31,Urban,Phone,Womens E-Mail,0
3,187.74,Urban,Phone,No E-Mail,0
4,99.39,Surburban,Phone,Mens E-Mail,0
3,29.99,Surburban,Phone,Womens E-Mail,0
2,198.17,Urban,Phone,Womens E-Mail,0
7,213.26,Urban,Phone,Mens E-Mail,0
12,159.93,Urban,Phone,Mens E-Mail,0
3,70.91,Urban,Web,Mens E-Mail,0
4,173.48,Urban,Phone,No E-Mail,0
8,287.06,Urban,Phone,Womens E-Mail,1
9,173.88,Surburban,Phone,Mens E-Mail,1
9,428.99,Urban,Multichannel,Mens E-Mail,0
8,492.53,Rural,Phone,Mens E-Mail,0
2,784.22,Rural,Multichannel,No E-Mail,0
1,81.12,Urban,Web,Mens E-Mail,1
2,29.99,Urban,Web,No E-Mail,0
11,59.11,Surburban,Web,Womens E-Mail,0
1,156.33,Surburban,Phone,No E-Mail,0
2,64.26,Urban,Phone,No E-Mail,0
2,836.65,Surburban,Phone,Womens E-Mail,0
3,39.37,Surburban,Phone,No E-Mail,0
10,56.6,Urban,Phone,Mens E-Mail,0
7,221.71,Rural,Web,Womens E-Mail,0
6,29.99,Urban,Phone,Womens E-Mail,0
5,320.43,Surburban,Web,Womens E-Mail,0
4,222.32,Surburban,Web,Womens E-Mail,1
1,249.24,Urban,Multichannel,Mens E-Mail,0
10,398.03,Surburban,Web,Womens E-Mail,0
2,122.01,Urban,Web,Mens E-Mail,0
3,105.08,Rural,Phone,No E-Mail,0
2,61.34,Rural,Web,No E-Mail,0
11,87.52,Surburban,Phone,Womens E-Mail,0
6,343.82,Urban,Web,No E-Mail,1
1,767.3,Surburban,Phone,No E-Mail,1
1,283.63,Surburban,Phone,Mens E-Mail,0
9,29.99,Surburban,Phone,Womens E-Mail,0
4,116.37,Urban,Web,Mens E-Mail,0
10,175.21,Urban,Web,Womens E-Mail,0
11,82.57,Surburban,Phone,Mens E-Mail,1
2,725.51,Surburban,Multichannel,Womens E-Mail,0
10,363.14,Rural,Web,Womens E-Mail,0
6,835.28,Surburban,Phone,No E-Mail,0
10,167.85,Surburban,Web,Mens E-Mail,0
9,254.75,Rural,Web,No E-Mail,0
7,116.33,Rural,Web,No E-Mail,0
7,662.26,Urban,Multichannel,Mens E-Mail,0
10,72.77,Urban,Phone,No E-Mail,0
6,109.99,Urban,Web,Mens E-Mail,0
12,640.99,Urban,Web,Womens E-Mail,0
3,816.52,Urban,Phone,Mens E-Mail,0
3,290.52,Surburban,Web,No E-Mail,0
7,96.76,Urban,Web,Mens E-Mail,0
9,72.97,Urban,Web,Mens E-Mail,0
3,257.56,Surburban,Web,Womens E-Mail,0
2,370.87,Urban,Multichannel,Womens E-Mail,0
7,29.99,Urban,Web,Mens E-Mail,0
9,115.84,Surburban,Web,No E-Mail,0
1,29.99,Urban,Phone,No E-Mail,0
11,133.15,Urban,Phone,Mens E-Mail,0
8,235.47,Surburban,Phone,Womens E-Mail,0
9,151.22,Urban,Phone,Mens E-Mail,0
9,57.53,Urban,Phone,No E-Mail,0
6,85.61,Urban,Web,Womens E-Mail,0
3,106.7,Urban,Phone,Mens E-Mail,1
9,29.99,Urban,Phone,Womens E-Mail,0
9,44.29,Urban,Phone,No E-Mail,0
8,33.31,Surburban,Phone,Womens E-Mail,1
12,130.84,Surburban,Web,Womens E-Mail,1
2,64.51,Urban,Phone,Womens E-Mail,0
9,166.68,Urban,Web,No E-Mail,0
5,231.98,Surburban,Multichannel,Womens E-Mail,0
2,472.16,Surburban,Multichannel,Womens E-Mail,0
7,168.65,Rural,Phone,No E-Mail,0
3,29.99,Rural,Phone,No E-Mail,1
8,51.71,Rural,Web,Mens E-Mail,1
9,61.26,Urban,Phone,Mens E-Mail,0
10,29.99,Urban,Web,Womens E-Mail,0
2,201.98,Urban,Phone,No E-Mail,0
3,85.79,Surburban,Web,No E-Mail,0
4,29.99,Surburban,Web,Womens E-Mail,0
8,29.99,Urban,Phone,Mens E-Mail,0
5,212.1,Surburban,Web,Womens E-Mail,0
1,204.6,Surburban,Multichannel,No E-Mail,0
8,216.61,Urban,Phone,Mens E-Mail,0
8,668.22,Urban,Phone,Mens E-Mail,1
4,133.51,Urban,Phone,Mens E-Mail,0
3,78.12,Rural,Web,Womens E-Mail,0
11,51.84,Urban,Web,Mens E-Mail,0
12,32.73,Urban,Phone,No E-Mail,0
6,29.99,Urban,Web,Mens E-Mail,0
9,110.91,Surburban,Web,Womens E-Mail,0
7,29.99,Urban,Phone,Womens E-Mail,0
3,111.42,Surburban,Web,Mens E-Mail,0
9,64.81,Surburban,Web,No E-Mail,0
8,72.08,Surburban,Web,Womens E-Mail,0
2,141.22,Rural,Phone,No E-Mail,1
3,121.46,Urban,Phone,Womens E-Mail,0
5,29.99,Surburban,Phone,Womens E-Mail,1
1,524.37,Urban,Phone,No E-Mail,0
3,43.33,Surburban,Phone,No E-Mail,0
2,675.96,Urban,Phone,No E-Mail,0
9,29.99,Surburban,Phone,Womens E-Mail,0
1,487.47,Urban,Phone,Mens E-Mail,1
7,370.47,Rural,Phone,Womens E-Mail,0
9,180.37,Surburban,Web,Mens E-Mail,0
2,516.56,Surburban,Phone,Mens E-Mail,0
10,240.26,Rural,Web,No E-Mail,0
3,29.99,Surburban,Phone,No E-Mail,0
10,115.28,Surburban,Web,Womens E-Mail,0
11,29.99,Urban,Phone,Womens E-Mail,0
6,169.94,Surburban,Web,No E-Mail,0
4,553.91,Rural,Phone,Mens E-Mail,1
4,85.84,Surburban,Web,Mens E-Mail,0
1,42.86,Urban,Web,Mens E-Mail,0
2,103.33,Rural,Phone,No E-Mail,0
2,185.06,Rural,Web,No E-Mail,1
2,102.13,Urban,Web,No E-Mail,0
1,304.38,Surburban,Web,Mens E-Mail,0
10,399.28,Urban,Web,No E-Mail,0
2,496.71,Surburban,Multichannel,Womens E-Mail,0
7,149.34,Urban,Phone,Mens E-Mail,1
10,29.99,Surburban,Web,No E-Mail,0
5,197.48,Rural,Phone,No E-Mail,0
11,104.47,Surburban,Web,Womens E-Mail,0
5,403.95,Rural,Web,Mens E-Mail,0
6,104.41,Rural,Web,No E-Mail,0
4,412.95,Urban,Web,Mens E-Mail,0
8,254.17,Urban,Multichannel,Mens E-Mail,0
5,543.9,Urban,Web,No E-Mail,0
9,45.35,Rural,Phone,No E-Mail,0
1,157,Surburban,Web,Womens E-Mail,0
1,29.99,Surburban,Phone,Mens E-Mail,1
2,29.99,Surburban,Phone,Mens E-Mail,0
3,29.99,Surburban,Web,Womens E-Mail,0
4,143.66,Surburban,Web,No E-Mail,0
6,33.23,Rural,Web,Mens E-Mail,0
8,78.04,Surburban,Web,Womens E-Mail,0
11,64.06,Surburban,Web,Womens E-Mail,0
1,30.08,Surburban,Web,Womens E-Mail,0
10,476.27,Urban,Multichannel,No E-Mail,0
9,29.99,Surburban,Web,Mens E-Mail,0
5,29.99,Surburban,Web,Mens E-Mail,0
9,29.99,Urban,Web,No E-Mail,0
9,406.22,Surburban,Web,No E-Mail,0
5,253.1,Urban,Phone,Mens E-Mail,0
4,39.2,Urban,Web,Mens E-Mail,0
6,44.67,Surburban,Web,Womens E-Mail,0
1,56.65,Urban,Web,No E-Mail,0
1,269.99,Urban,Multichannel,Mens E-Mail,0
2,48.16,Urban,Web,Mens E-Mail,1
10,43.31,Urban,Phone,Womens E-Mail,0
9,29.99,Rural,Web,No E-Mail,0
1,66.1,Urban,Web,No E-Mail,0
12,122.98,Urban,Web,No E-Mail,0
8,29.99,Rural,Phone,No E-Mail,0
1,473.74,Surburban,Web,Womens E-Mail,0
3,286.27,Surburban,Multichannel,Mens E-Mail,0
10,558.8,Surburban,Web,Womens E-Mail,0
9,61.56,Urban,Phone,Womens E-Mail,0
1,399.54,Urban,Phone,Womens E-Mail,1
10,52.21,Surburban,Web,No E-Mail,0
10,220.97,Surburban,Web,Womens E-Mail,0
9,165.97,Urban,Phone,Womens E-Mail,0
4,575.31,Urban,Web,Mens E-Mail,0
8,29.99,Surburban,Phone,Womens E-Mail,0
2,399,Surburban,Web,No E-Mail,0
6,63.02,Surburban,Web,No E-Mail,0
1,535.92,Urban,Multichannel,Womens E-Mail,1
4,64.62,Surburban,Web,Womens E-Mail,0
11,32.82,Surburban,Phone,No E-Mail,0
2,384.1,Urban,Web,No E-Mail,0
4,323.02,Surburban,Web,Mens E-Mail,0
10,406.53,Surburban,Multichannel,Mens E-Mail,0
2,188.11,Rural,Web,No E-Mail,1
11,259.8,Urban,Web,No E-Mail,1
7,147.85,Surburban,Phone,Womens E-Mail,0
3,125.23,Surburban,Web,Mens E-Mail,0
11,29.99,Urban,Web,Womens E-Mail,0
4,485.09,Surburban,Multichannel,Womens E-Mail,0
11,460.09,Surburban,Web,Womens E-Mail,0
4,29.99,Rural,Web,Womens E-Mail,0
6,191.04,Surburban,Phone,Womens E-Mail,0
11,58.54,Surburban,Web,Womens E-Mail,0
2,1451.17,Surburban,Multichannel,No E-Mail,0
1,449.17,Urban,Multichannel,No E-Mail,0
2,126.66,Surburban,Phone,Mens E-Mail,0
3,171.32,Surburban,Phone,No E-Mail,0
6,29.99,Urban,Phone,Mens E-Mail,0
7,638.44,Rural,Web,Mens E-Mail,0
9,700.65,Rural,Phone,Womens E-Mail,1
5,132.61,Rural,Web,Mens E-Mail,0
2,414.86,Rural,Phone,Womens E-Mail,0
11,134.41,Surburban,Phone,Mens E-Mail,0
1,330.34,Surburban,Web,Womens E-Mail,0
10,202.56,Urban,Phone,Mens E-Mail,0
1,126.18,Urban,Phone,No E-Mail,0
3,263.14,Rural,Web,Mens E-Mail,0
1,553.55,Urban,Phone,No E-Mail,0
9,59.89,Surburban,Web,Mens E-Mail,0
5,29.99,Urban,Web,Womens E-Mail,0
5,52.26,Urban,Web,Womens E-Mail,0
12,800.37,Urban,Multichannel,Womens E-Mail,0
6,139.65,Surburban,Phone,No E-Mail,0
3,138.75,Surburban,Web,Womens E-Mail,0
9,29.99,Surburban,Phone,Mens E-Mail,1
1,187.79,Urban,Phone,Mens E-Mail,0
10,147.16,Rural,Web,Womens E-Mail,0
2,29.99,Surburban,Phone,Mens E-Mail,0
10,93.7,Surburban,Phone,Mens E-Mail,1
9,265.62,Surburban,Multichannel,Womens E-Mail,0
9,122.37,Urban,Phone,Womens E-Mail,0
9,63.35,Urban,Web,No E-Mail,0
2,1023.46,Urban,Multichannel,Womens E-Mail,0
9,29.99,Urban,Phone,No E-Mail,0
10,29.99,Surburban,Phone,Womens E-Mail,0
1,801.6,Surburban,Web,Womens E-Mail,0
4,545.6,Surburban,Web,Mens E-Mail,0
8,304.95,Urban,Web,No E-Mail,0
4,69.2,Rural,Phone,No E-Mail,1
9,89.72,Urban,Web,No E-Mail,0
1,1015.08,Surburban,Multichannel,Womens E-Mail,0
10,29.99,Surburban,Phone,Mens E-Mail,0
2,188.36,Surburban,Phone,Womens E-Mail,0
3,431.62,Urban,Multichannel,No E-Mail,0
6,218.62,Urban,Web,No E-Mail,0
1,712.91,Surburban,Phone,Mens E-Mail,0
2,47.65,Surburban,Web,No E-Mail,0
4,80.76,Urban,Web,No E-Mail,0
10,310.4,Rural,Web,Mens E-Mail,0
6,288.79,Surburban,Web,Mens E-Mail,1
7,316.41,Surburban,Multichannel,No E-Mail,1
2,126.49,Urban,Web,No E-Mail,0
10,101.85,Urban,Web,Womens E-Mail,0
10,397.69,Surburban,Phone,Mens E-Mail,1
5,60.68,Urban,Phone,Womens E-Mail,0
11,267.12,Surburban,Phone,Mens E-Mail,0
12,135.5,Urban,Phone,No E-Mail,0
1,36.69,Urban,Web,Mens E-Mail,0
10,350.01,Surburban,Web,No E-Mail,0
1,828.72,Urban,Web,Womens E-Mail,0
2,132.39,Surburban,Web,No E-Mail,0
1,114.49,Surburban,Web,Mens E-Mail,0
7,29.99,Rural,Web,Mens E-Mail,0
10,162.53,Urban,Phone,Womens E-Mail,1
1,792.15,Surburban,Phone,Mens E-Mail,1
6,159.36,Rural,Web,Womens E-Mail,0
1,74.61,Urban,Web,No E-Mail,0
12,183.55,Urban,Phone,Womens E-Mail,1
2,413.32,Surburban,Web,No E-Mail,0
1,336.38,Urban,Web,No E-Mail,0
8,63.58,Surburban,Phone,Womens E-Mail,0
10,240.93,Urban,Phone,Womens E-Mail,0
1,69.74,Urban,Web,Womens E-Mail,1
1,482.49,Surburban,Phone,No E-Mail,0
3,249.32,Surburban,Phone,Mens E-Mail,1
11,74.27,Surburban,Web,No E-Mail,0
4,220.2,Urban,Web,Mens E-Mail,0
4,328.09,Urban,Phone,Womens E-Mail,0
8,183.18,Rural,Phone,No E-Mail,0
4,29.99,Rural,Web,Mens E-Mail,0
5,29.99,Rural,Web,Womens E-Mail,0
3,86.68,Surburban,Web,Mens E-Mail,0
1,99.98,Urban,Web,No E-Mail,0
10,212.24,Surburban,Phone,Womens E-Mail,0
2,326.2,Urban,Phone,No E-Mail,1
2,477.1,Rural,Web,Womens E-Mail,0
6,99.24,Urban,Phone,Womens E-Mail,0
10,291.45,Urban,Web,Womens E-Mail,1
2,121.43,Surburban,Phone,No E-Mail,1
8,396.3,Surburban,Web,Womens E-Mail,0
9,231.01,Surburban,Multichannel,No E-Mail,0
3,820.13,Rural,Web,No E-Mail,0
7,47.31,Urban,Phone,Womens E-Mail,0
4,83.73,Urban,Web,Womens E-Mail,0
6,1119.53,Rural,Multichannel,Womens E-Mail,0
8,126.22,Urban,Phone,Mens E-Mail,0
9,906.09,Rural,Phone,No E-Mail,0
9,213.11,Surburban,Multichannel,Mens E-Mail,0
2,873.2,Surburban,Multichannel,Womens E-Mail,0
9,145.82,Surburban,Phone,Mens E-Mail,0
1,1019.82,Rural,Phone,Womens E-Mail,0
4,42.13,Surburban,Phone,No E-Mail,0
4,59.03,Urban,Web,Mens E-Mail,1
2,50.27,Surburban,Web,No E-Mail,0
2,29.99,Urban,Web,Mens E-Mail,0
2,253.4,Surburban,Multichannel,Womens E-Mail,0
2,369.12,Surburban,Web,Womens E-Mail,1
12,29.99,Urban,Web,Mens E-Mail,0
2,255.71,Surburban,Phone,Mens E-Mail,0
2,29.99,Surburban,Phone,Womens E-Mail,0
