"cust_id","recency","history_segment","history","mens","womens","zip_code","newbie","channel","segment","treatment","visit","conversion","spend"
377,9,"2) $100 - $200",129.29,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
378,3,"5) $500 - $750",708.62,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
379,3,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
380,10,"2) $100 - $200",113.33,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
381,4,"5) $500 - $750",737.33,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
384,7,"6) $750 - $1,000",758.59,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
385,4,"2) $100 - $200",174.55,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,0
386,9,"1) $0 - $100",76.72,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
387,6,"3) $200 - $350",334.34,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,1,0,0
389,10,"3) $200 - $350",319.45,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
391,3,"4) $350 - $500",367.27,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
392,8,"1) $0 - $100",29.99,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
394,4,"5) $500 - $750",739.84,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
395,6,"2) $100 - $200",161.43,0,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
396,8,"3) $200 - $350",346.57,1,0,"Urban",1,"Web","No E-Mail",0,0,0,0
398,10,"1) $0 - $100",51.33,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
399,2,"2) $100 - $200",159.22,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
400,5,"7) $1,000 +",1079.62,1,1,"Surburban",1,"Web","No E-Mail",0,1,1,29.99
401,10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
402,11,"1) $0 - $100",43.51,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
407,7,"5) $500 - $750",508.18,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
409,5,"3) $200 - $350",291.17,1,0,"Surburban",0,"Multichannel","No E-Mail",0,0,0,0
411,5,"1) $0 - $100",30.59,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
412,4,"3) $200 - $350",305.76,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
413,8,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,1,0,0
414,8,"3) $200 - $350",256.83,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
416,7,"4) $350 - $500",489.49,1,0,"Rural",1,"Web","No E-Mail",0,1,0,0
417,9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
418,2,"3) $200 - $350",231.27,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
419,2,"1) $0 - $100",50.37,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
420,9,"2) $100 - $200",189.33,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
421,1,"4) $350 - $500",368.01,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
423,2,"2) $100 - $200",186.51,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
424,9,"4) $350 - $500",433.89,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
425,8,"1) $0 - $100",90.62,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
426,2,"1) $0 - $100",44.37,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
427,3,"1) $0 - $100",43,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
428,10,"2) $100 - $200",145.73,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
430,2,"3) $200 - $350",202.92,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
431,10,"3) $200 - $350",226.15,0,1,"Surburban",1,"Multichannel","Mens E-Mail",1,0,0,0
432,6,"5) $500 - $750",549.78,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
433,9,"1) $0 - $100",34.72,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
435,4,"3) $200 - $350",316.87,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
437,2,"3) $200 - $350",210.51,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
438,9,"3) $200 - $350",301.15,1,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
439,9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
440,9,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
441,1,"1) $0 - $100",70.17,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
442,10,"2) $100 - $200",138.83,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
444,4,"3) $200 - $350",209.79,0,1,"Rural",0,"Multichannel","Mens E-Mail",1,1,0,0
445,3,"1) $0 - $100",34.22,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
446,2,"2) $100 - $200",152.95,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
447,5,"4) $350 - $500",427.17,1,1,"Urban",0,"Web","No E-Mail",0,0,0,0
449,10,"4) $350 - $500",466.25,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
450,2,"3) $200 - $350",227.46,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
452,12,"1) $0 - $100",88.65,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
453,7,"2) $100 - $200",157.63,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
454,3,"1) $0 - $100",29.99,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
455,10,"2) $100 - $200",119.63,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
459,2,"4) $350 - $500",458.41,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
460,5,"2) $100 - $200",135.64,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
461,10,"2) $100 - $200",127.29,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
462,1,"5) $500 - $750",525.42,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
463,1,"3) $200 - $350",303.34,1,1,"Urban",0,"Web","Mens E-Mail",1,1,0,0
464,5,"1) $0 - $100",50.63,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
465,9,"1) $0 - $100",35.4,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
467,6,"3) $200 - $350",333.21,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
468,2,"5) $500 - $750",584.37,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,1,0,0
469,4,"1) $0 - $100",78.96,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
470,4,"1) $0 - $100",53.42,0,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
471,3,"3) $200 - $350",314.67,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
474,1,"5) $500 - $750",522.77,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
475,8,"1) $0 - $100",59.95,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
476,6,"5) $500 - $750",569.14,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
478,1,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
479,2,"5) $500 - $750",675.88,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
480,9,"3) $200 - $350",257.6,1,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
481,12,"1) $0 - $100",32.51,0,1,"Rural",0,"Phone","No E-Mail",0,0,0,0
482,11,"1) $0 - $100",99.05,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
483,7,"3) $200 - $350",340.72,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
486,7,"1) $0 - $100",45.72,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
487,2,"3) $200 - $350",243.5,1,1,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
488,8,"1) $0 - $100",58.28,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
490,3,"3) $200 - $350",222.8,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
491,1,"1) $0 - $100",29.99,1,0,"Rural",1,"Web","Mens E-Mail",1,0,0,0
493,6,"2) $100 - $200",105.87,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
494,1,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
495,4,"2) $100 - $200",110.29,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
496,10,"3) $200 - $350",300.6,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
497,9,"2) $100 - $200",174.64,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
499,7,"2) $100 - $200",192.12,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
500,6,"1) $0 - $100",40.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
501,10,"3) $200 - $350",275.04,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
502,2,"5) $500 - $750",518.53,0,1,"Surburban",1,"Phone","Mens E-Mail",1,1,0,0
503,3,"4) $350 - $500",454,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
505,8,"3) $200 - $350",337.09,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
506,1,"4) $350 - $500",406.33,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
507,11,"1) $0 - $100",98.05,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
509,8,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
511,10,"1) $0 - $100",89.45,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
512,10,"1) $0 - $100",33.57,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
513,1,"4) $350 - $500",382.15,0,1,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
514,5,"1) $0 - $100",63.2,0,1,"Rural",0,"Phone","Mens E-Mail",1,0,0,0
515,10,"2) $100 - $200",148.23,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
516,3,"2) $100 - $200",123.2,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
518,9,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
519,1,"2) $100 - $200",162.82,1,0,"Surburban",0,"Phone","No E-Mail",0,1,0,0
520,10,"1) $0 - $100",85.31,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
521,2,"2) $100 - $200",180.48,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
523,7,"2) $100 - $200",151.89,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
524,10,"1) $0 - $100",29.99,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
525,1,"5) $500 - $750",651.65,1,1,"Urban",1,"Web","No E-Mail",0,0,0,0
526,2,"4) $350 - $500",424.44,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
527,1,"6) $750 - $1,000",804.15,1,1,"Surburban",1,"Multichannel","Mens E-Mail",1,1,0,0
529,9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
530,4,"3) $200 - $350",307.66,1,0,"Urban",1,"Web","Mens E-Mail",1,1,0,0
532,2,"3) $200 - $350",322.83,1,0,"Surburban",0,"Multichannel","No E-Mail",0,1,0,0
533,3,"3) $200 - $350",261.43,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
534,7,"5) $500 - $750",513.78,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
535,8,"1) $0 - $100",56.17,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
536,1,"2) $100 - $200",143.84,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
537,10,"1) $0 - $100",82.14,0,1,"Rural",0,"Web","No E-Mail",0,1,0,0
538,9,"1) $0 - $100",29.99,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
539,9,"2) $100 - $200",152.55,0,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
541,9,"3) $200 - $350",314.36,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
544,6,"1) $0 - $100",29.99,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
545,6,"1) $0 - $100",29.99,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
546,9,"5) $500 - $750",718.97,0,1,"Rural",1,"Multichannel","Mens E-Mail",1,0,0,0
547,6,"2) $100 - $200",154.16,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
548,9,"2) $100 - $200",157.41,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
549,7,"1) $0 - $100",77.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
550,5,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
552,10,"3) $200 - $350",312.03,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
553,5,"3) $200 - $350",258.91,0,1,"Urban",1,"Web","Mens E-Mail",1,1,0,0
554,2,"2) $100 - $200",101.67,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
556,1,"2) $100 - $200",114.68,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
557,7,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
558,8,"1) $0 - $100",37.74,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
562,2,"6) $750 - $1,000",964.89,1,0,"Surburban",1,"Phone","No E-Mail",0,0,0,0
563,3,"2) $100 - $200",187.74,0,1,"Urban",0,"Phone","No E-Mail",0,0,0,0
564,4,"1) $0 - $100",99.39,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
567,3,"1) $0 - $100",70.91,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
569,9,"2) $100 - $200",173.88,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,1,58.13
570,9,"4) $350 - $500",428.99,1,0,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
571,8,"4) $350 - $500",492.53,1,1,"Rural",1,"Phone","Mens E-Mail",1,0,0,0
572,2,"6) $750 - $1,000",784.22,1,0,"Rural",1,"Multichannel","No E-Mail",0,0,0,0
573,1,"1) $0 - $100",81.12,0,1,"Urban",0,"Web","Mens E-Mail",1,1,0,0
574,2,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
578,10,"1) $0 - $100",56.6,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
579,1,"3) $200 - $350",249.24,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
580,2,"2) $100 - $200",122.01,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
581,3,"2) $100 - $200",105.08,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
584,1,"6) $750 - $1,000",767.3,1,1,"Surburban",1,"Phone","No E-Mail",0,1,0,0
585,1,"3) $200 - $350",283.63,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
586,4,"2) $100 - $200",116.37,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
587,11,"1) $0 - $100",82.57,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
590,9,"3) $200 - $350",254.75,1,0,"Rural",1,"Web","No E-Mail",0,0,0,0
591,7,"2) $100 - $200",116.33,0,1,"Rural",0,"Web","No E-Mail",0,0,0,0
592,7,"5) $500 - $750",662.26,1,0,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
593,10,"1) $0 - $100",72.77,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
595,3,"6) $750 - $1,000",816.52,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
597,7,"1) $0 - $100",96.76,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
598,9,"1) $0 - $100",72.97,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
599,7,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
600,9,"2) $100 - $200",115.84,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
603,9,"2) $100 - $200",151.22,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
604,9,"1) $0 - $100",57.53,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
605,3,"2) $100 - $200",106.7,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
606,9,"1) $0 - $100",44.29,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
607,9,"2) $100 - $200",166.68,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
608,7,"2) $100 - $200",168.65,0,1,"Rural",1,"Phone","No E-Mail",0,0,0,0
610,8,"1) $0 - $100",51.71,1,0,"Rural",0,"Web","Mens E-Mail",1,1,0,0
612,2,"3) $200 - $350",201.98,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
616,8,"3) $200 - $350",216.61,1,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
617,8,"5) $500 - $750",668.22,1,1,"Urban",1,"Phone","Mens E-Mail",1,1,0,0
618,4,"2) $100 - $200",133.51,1,0,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
620,12,"1) $0 - $100",32.73,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
622,3,"2) $100 - $200",111.42,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
623,9,"1) $0 - $100",64.81,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
624,2,"2) $100 - $200",141.22,1,0,"Rural",0,"Phone","No E-Mail",0,1,0,0
625,1,"5) $500 - $750",524.37,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
627,2,"5) $500 - $750",675.96,0,1,"Urban",1,"Phone","No E-Mail",0,0,0,0
628,1,"4) $350 - $500",487.47,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
629,9,"2) $100 - $200",180.37,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
630,2,"5) $500 - $750",516.56,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
631,10,"3) $200 - $350",240.26,1,1,"Rural",1,"Web","No E-Mail",0,0,0,0
632,3,"1) $0 - $100",29.99,0,1,"Surburban",1,"Phone","No E-Mail",0,0,0,0
633,6,"2) $100 - $200",169.94,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
634,4,"5) $500 - $750",553.91,0,1,"Rural",1,"Phone","Mens E-Mail",1,1,0,0
635,4,"1) $0 - $100",85.84,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
636,1,"1) $0 - $100",42.86,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
637,2,"2) $100 - $200",103.33,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
638,2,"2) $100 - $200",185.06,0,1,"Rural",0,"Web","No E-Mail",0,1,0,0
640,1,"3) $200 - $350",304.38,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
642,7,"2) $100 - $200",149.34,1,0,"Urban",0,"Phone","Mens E-Mail",1,1,0,0
643,10,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
644,5,"2) $100 - $200",197.48,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
645,5,"4) $350 - $500",403.95,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
646,6,"2) $100 - $200",104.41,1,0,"Rural",0,"Web","No E-Mail",0,0,0,0
647,4,"4) $350 - $500",412.95,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
648,8,"3) $200 - $350",254.17,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
650,9,"1) $0 - $100",45.35,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
651,1,"1) $0 - $100",29.99,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
652,2,"1) $0 - $100",29.99,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
653,4,"2) $100 - $200",143.66,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
654,6,"1) $0 - $100",33.23,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
656,9,"1) $0 - $100",29.99,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
657,5,"1) $0 - $100",29.99,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
658,9,"1) $0 - $100",29.99,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
660,5,"3) $200 - $350",253.1,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
661,4,"1) $0 - $100",39.2,1,0,"Urban",1,"Web","Mens E-Mail",1,0,0,0
663,1,"3) $200 - $350",269.99,1,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
664,2,"1) $0 - $100",48.16,0,1,"Urban",0,"Web","Mens E-Mail",1,1,0,0
665,9,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","No E-Mail",0,0,0,0
667,12,"2) $100 - $200",122.98,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
668,8,"1) $0 - $100",29.99,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
669,3,"3) $200 - $350",286.27,1,0,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
670,10,"1) $0 - $100",52.21,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
671,4,"5) $500 - $750",575.31,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
673,6,"1) $0 - $100",63.02,0,1,"Surburban",0,"Web","No E-Mail",0,0,0,0
674,11,"1) $0 - $100",32.82,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
676,4,"3) $200 - $350",323.02,0,1,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
677,10,"4) $350 - $500",406.53,0,1,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
678,2,"2) $100 - $200",188.11,0,1,"Rural",0,"Web","No E-Mail",0,1,0,0
679,11,"3) $200 - $350",259.8,0,1,"Urban",1,"Web","No E-Mail",0,1,0,0
680,3,"2) $100 - $200",125.23,1,0,"Surburban",0,"Web","Mens E-Mail",1,0,0,0
683,2,"2) $100 - $200",126.66,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
686,7,"5) $500 - $750",638.44,1,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
687,5,"2) $100 - $200",132.61,1,0,"Rural",0,"Web","Mens E-Mail",1,0,0,0
688,11,"2) $100 - $200",134.41,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
689,10,"3) $200 - $350",202.56,0,1,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
691,3,"3) $200 - $350",263.14,1,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
694,6,"2) $100 - $200",139.65,0,1,"Surburban",0,"Phone","No E-Mail",0,0,0,0
695,9,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
696,1,"2) $100 - $200",187.79,0,1,"Urban",1,"Phone","Mens E-Mail",1,0,0,0
697,2,"1) $0 - $100",29.99,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
698,10,"1) $0 - $100",93.7,0,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
699,9,"1) $0 - $100",63.35,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
700,9,"1) $0 - $100",29.99,1,0,"Urban",1,"Phone","No E-Mail",0,0,0,0
701,4,"5) $500 - $750",545.6,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
704,9,"1) $0 - $100",89.72,0,1,"Urban",1,"Web","No E-Mail",0,0,0,0
706,3,"4) $350 - $500",431.62,0,1,"Urban",0,"Multichannel","No E-Mail",0,0,0,0
707,6,"3) $200 - $350",218.62,1,0,"Urban",0,"Web","No E-Mail",0,0,0,0
708,1,"5) $500 - $750",712.91,1,0,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
711,10,"3) $200 - $350",310.4,0,1,"Rural",0,"Web","Mens E-Mail",1,0,0,0
712,6,"3) $200 - $350",288.79,1,1,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
713,7,"3) $200 - $350",316.41,1,1,"Surburban",1,"Multichannel","No E-Mail",0,1,0,0
715,10,"4) $350 - $500",397.69,1,0,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
716,11,"3) $200 - $350",267.12,0,1,"Surburban",1,"Phone","Mens E-Mail",1,0,0,0
717,12,"2) $100 - $200",135.5,1,0,"Urban",0,"Phone","No E-Mail",0,0,0,0
718,1,"1) $0 - $100",36.69,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
719,10,"4) $350 - $500",350.01,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
721,1,"2) $100 - $200",114.49,0,1,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
723,1,"6) $750 - $1,000",792.15,1,1,"Surburban",1,"Phone","Mens E-Mail",1,1,1,32.17
725,2,"4) $350 - $500",413.32,1,0,"Surburban",0,"Web","No E-Mail",0,0,0,0
727,1,"4) $350 - $500",482.49,1,0,"Surburban",0,"Phone","No E-Mail",0,0,0,0
728,3,"3) $200 - $350",249.32,1,1,"Surburban",0,"Phone","Mens E-Mail",1,1,0,0
729,11,"1) $0 - $100",74.27,0,1,"Surburban",1,"Web","No E-Mail",0,0,0,0
730,4,"3) $200 - $350",220.2,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
731,8,"2) $100 - $200",183.18,1,0,"Rural",0,"Phone","No E-Mail",0,0,0,0
732,4,"1) $0 - $100",29.99,0,1,"Rural",1,"Web","Mens E-Mail",1,0,0,0
733,3,"1) $0 - $100",86.68,1,0,"Surburban",1,"Web","Mens E-Mail",1,0,0,0
734,1,"1) $0 - $100",99.98,0,1,"Urban",0,"Web","No E-Mail",0,0,0,0
736,2,"2) $100 - $200",121.43,0,1,"Surburban",0,"Phone","No E-Mail",0,1,0,0
737,9,"3) $200 - $350",231.01,1,0,"Surburban",1,"Multichannel","No E-Mail",0,0,0,0
739,8,"2) $100 - $200",126.22,1,0,"Urban",0,"Phone","Mens E-Mail",1,0,0,0
740,9,"6) $750 - $1,000",906.09,1,0,"Rural",1,"Phone","No E-Mail",0,0,0,0
741,9,"3) $200 - $350",213.11,1,0,"Surburban",0,"Multichannel","Mens E-Mail",1,0,0,0
744,4,"1) $0 - $100",59.03,0,1,"Urban",0,"Web","Mens E-Mail",1,1,1,62.9
745,2,"1) $0 - $100",50.27,1,0,"Surburban",1,"Web","No E-Mail",0,0,0,0
746,2,"1) $0 - $100",29.99,0,1,"Urban",0,"Web","Mens E-Mail",1,0,0,0
747,12,"1) $0 - $100",29.99,0,1,"Urban",1,"Web","Mens E-Mail",1,0,0,0
748,2,"3) $200 - $350",255.71,1,0,"Surburban",0,"Phone","Mens E-Mail",1,0,0,0
749,8,"4) $350 - $500",454.83,1,0,"Surburban",0,"Web","Mens E-Mail",1,1,0,0
750,10,"3) $200 - $350",348.22,0,1,"Urban",0,"Multichannel","Mens E-Mail",1,0,0,0
751,10,"3) $200 - $350",325.42,0,1,"Urban",1,"Multichannel","Mens E-Mail",1,0,0,0
754,3,"3) $200 - $350",216.25,1,0,"Urban",0,"Web","Mens E-Mail",1,0,0,0
